mu_0,a,s,mu_next,valuation,payoff
0.225,0.4375,0,0.7165703125,84.67788444485998,84.66257194485999
0.225,0.5,0,0.7819999999999999,84.67788444485998,84.65788444485999
0.225,0.5625,0,0.8465703125,84.67788444485998,84.65257194485999
0.225,0.625,0,0.9102812499999999,84.67788444485998,84.64663444485998
0.225,0.6875,0,0.9731328124999998,84.67788444485998,84.64007194485998
0.225,0.75,0,1.0,84.67788444485998,84.63288444485998
0.225,0.8125,0,1.0,84.67788444485998,84.62507194485998
0.225,0.875,0,1.0,84.67788444485998,84.61663444485998
0.225,0.9375,0,1.0,84.67788444485998,84.60757194485998
0.225,1.0,0,1.0,84.67788444485998,84.59788444485999
0.225,1.0625,0,1.0,84.67788444485998,84.58757194485999
0.225,1.125,0,1.0,84.67788444485998,84.57663444485999
0.225,1.1875,0,1.0,84.67788444485998,84.56507194485998
0.225,1.25,0,1.0,84.67788444485998,84.55288444485998
0.225,1.3125,0,1.0,84.67788444485998,84.54007194485999
0.225,1.375,0,1.0,84.67788444485998,84.52663444485998
0.225,1.4375,0,1.0,84.67788444485998,84.51257194485999
0.225,1.5,0,1.0,84.67788444485998,84.49788444485998
0.225,1.5625,0,1.0,84.67788444485998,84.48257194485998
0.225,1.625,0,1.0,84.67788444485998,84.46663444485998
0.225,1.6875,0,1.0,84.67788444485998,84.45007194485999
0.225,1.75,0,1.0,84.67788444485998,84.43288444485998
0.225,1.8125,0,1.0,84.67788444485998,84.41507194485999
0.225,1.875,0,1.0,84.67788444485998,84.39663444485998
0.225,1.9375,0,1.0,84.67788444485998,84.37757194485998
0.225,2.0,0,1.0,84.67788444485998,84.35788444485999
0.225,2.0625,0,1.0,84.67788444485998,84.33757194485999
0.225,2.125,0,1.0,84.67788444485998,84.31663444485999
0.225,2.1875,0,1.0,84.67788444485998,84.29507194485998
0.225,2.25,0,1.0,84.67788444485998,84.27288444485998
0.225,2.3125,0,1.0,84.67788444485998,84.25007194485998
0.225,2.375,0,1.0,84.67788444485998,84.22663444485998
0.225,2.4375,0,1.0,84.67788444485998,84.20257194485998
0.225,2.5,0,1.0,84.67788444485998,84.17788444485998
0.225,0.0,1,0.0,76.9056425281533,76.8056425281533
0.225,0.0625,1,0.0,76.9056425281533,76.80533002815329
0.225,0.125,1,0.0,76.9056425281533,76.8043925281533
0.225,0.1875,1,0.026257812500000012,76.9056425281533,76.8028300281533
0.225,0.25,1,0.09512500000000003,76.9056425281533,76.8006425281533
0.225,0.3125,1,0.16313281249999995,76.9056425281533,76.7978300281533
0.225,0.375,1,0.23028124999999997,76.9056425281533,76.7943925281533
0.225,0.4375,1,0.2965703125,78.29847416935364,78.18316166935365
0.225,0.5,1,0.3619999999999999,78.29847416935364,78.17847416935365
0.225,0.5625,1,0.42657031250000005,78.29847416935364,78.17316166935365
0.225,0.625,1,0.49028125,83.40523517966759,83.27398517966759
0.225,0.6875,1,0.5531328124999999,83.40523517966759,83.26742267966759
0.225,0.75,1,0.615125,84.54792497818313,84.40292497818314
0.225,0.8125,1,0.6762578124999999,84.67788444485998,84.52507194485999
0.225,0.875,1,0.7365312499999999,84.67788444485998,84.51663444485999
0.225,0.9375,1,0.7959453125,84.67788444485998,84.50757194485999
0.225,1.0,1,0.8544999999999999,84.67788444485998,84.49788444485999
0.225,1.0625,1,0.9121953124999999,84.67788444485998,84.48757194486
0.225,1.125,1,0.96903125,84.67788444485998,84.47663444486
0.225,1.1875,1,1.0,84.67788444485998,84.46507194485999
0.225,1.25,1,1.0,84.67788444485998,84.45288444485999
0.225,1.3125,1,1.0,84.67788444485998,84.44007194486
0.225,1.375,1,1.0,84.67788444485998,84.42663444485999
0.225,1.4375,1,1.0,84.67788444485998,84.41257194485999
0.225,1.5,1,1.0,84.67788444485998,84.39788444485998
0.225,1.5625,1,1.0,84.67788444485998,84.38257194485999
0.225,1.625,1,1.0,84.67788444485998,84.36663444485998
0.225,1.6875,1,1.0,84.67788444485998,84.35007194485999
0.225,1.75,1,1.0,84.67788444485998,84.33288444485999
0.225,1.8125,1,1.0,84.67788444485998,84.31507194486
0.225,1.875,1,1.0,84.67788444485998,84.29663444485999
0.225,1.9375,1,1.0,84.67788444485998,84.27757194485999
0.225,2.0,1,1.0,84.67788444485998,84.25788444486
0.225,2.0625,1,1.0,84.67788444485998,84.23757194486
0.225,2.125,1,1.0,84.67788444485998,84.21663444485999
0.225,2.1875,1,1.0,84.67788444485998,84.19507194485999
0.225,2.25,1,1.0,84.67788444485998,84.17288444485999
0.225,2.3125,1,1.0,84.67788444485998,84.15007194485999
0.225,2.375,1,1.0,84.67788444485998,84.12663444485999
0.225,2.4375,1,1.0,84.67788444485998,84.10257194485999
0.225,2.5,1,1.0,84.67788444485998,84.07788444485999
0.25,0.0,0,0.255,78.29847416935364,78.29847416935364
0.25,0.0625,0,0.32644531250000003,78.29847416935364,78.29816166935363
0.25,0.125,0,0.39703125,78.29847416935364,78.29722416935364
0.25,0.1875,0,0.4667578125,83.55779375210716,83.55498125210715
0.25,0.25,0,0.535625,83.40523517966759,83.40023517966759
0.25,0.3125,0,0.6036328125,84.54792497818313,84.54011247818313
0.25,0.375,0,0.67078125,84.67788444485998,84.66663444485998
0.25,0.4375,0,0.7370703125,84.67788444485998,84.66257194485999
0.25,0.5,0,0.8025,84.67788444485998,84.65788444485999
0.25,0.5625,0,0.8670703125,84.67788444485998,84.65257194485999
0.25,0.625,0,0.93078125,84.67788444485998,84.64663444485998
0.25,0.6875,0,0.9936328124999998,84.67788444485998,84.64007194485998
0.25,0.75,0,1.0,84.67788444485998,84.63288444485998
0.25,0.8125,0,1.0,84.67788444485998,84.62507194485998
0.25,0.875,0,1.0,84.67788444485998,84.61663444485998
0.25,0.9375,0,1.0,84.67788444485998,84.60757194485998
0.25,1.0,0,1.0,84.67788444485998,84.59788444485999
0.25,1.0625,0,1.0,84.67788444485998,84.58757194485999
0.25,1.125,0,1.0,84.67788444485998,84.57663444485999
0.25,1.1875,0,1.0,84.67788444485998,84.56507194485998
0.25,1.25,0,1.0,84.67788444485998,84.55288444485998
0.25,1.3125,0,1.0,84.67788444485998,84.54007194485999
0.25,1.375,0,1.0,84.67788444485998,84.52663444485998
0.25,1.4375,0,1.0,84.67788444485998,84.51257194485999
0.25,1.5,0,1.0,84.67788444485998,84.49788444485998
0.25,1.5625,0,1.0,84.67788444485998,84.48257194485998
0.25,1.625,0,1.0,84.67788444485998,84.46663444485998
0.25,1.6875,0,1.0,84.67788444485998,84.45007194485999
0.25,1.75,0,1.0,84.67788444485998,84.43288444485998
0.25,1.8125,0,1.0,84.67788444485998,84.41507194485999
0.25,1.875,0,1.0,84.67788444485998,84.39663444485998
0.25,1.9375,0,1.0,84.67788444485998,84.37757194485998
0.25,2.0,0,1.0,84.67788444485998,84.35788444485999
0.25,2.0625,0,1.0,84.67788444485998,84.33757194485999
0.25,2.125,0,1.0,84.67788444485998,84.31663444485999
0.25,2.1875,0,1.0,84.67788444485998,84.29507194485998
0.25,2.25,0,1.0,84.67788444485998,84.27288444485998
0.25,2.3125,0,1.0,84.67788444485998,84.25007194485998
0.25,2.375,0,1.0,84.67788444485998,84.22663444485998
0.25,2.4375,0,1.0,84.67788444485998,84.20257194485998
0.25,2.5,0,1.0,84.67788444485998,84.17788444485998
0.25,0.0,1,0.0,76.9056425281533,76.8056425281533
0.25,0.0625,1,0.0,76.9056425281533,76.80533002815329
0.25,0.125,1,0.0,76.9056425281533,76.8043925281533
0.25,0.1875,1,0.046757812499999975,76.9056425281533,76.8028300281533
0.25,0.25,1,0.11562499999999999,76.9056425281533,76.8006425281533
0.25,0.3125,1,0.18363281250000002,76.9056425281533,76.7978300281533
0.25,0.375,1,0.25078125000000007,78.29847416935364,78.18722416935364
0.25,0.4375,1,0.31707031249999995,78.29847416935364,78.18316166935365
0.25,0.5,1,0.38249999999999995,78.29847416935364,78.17847416935365
0.25,0.5625,1,0.4470703125,78.29847416935364,78.17316166935365
0.25,0.625,1,0.51078125,83.40523517966759,83.27398517966759
0.25,0.6875,1,0.5736328124999999,84.10992242692143,83.97210992692143
0.25,0.75,1,0.635625,84.67788444485998,84.53288444485999
0.25,0.8125,1,0.6967578125000001,84.67788444485998,84.52507194485999
0.25,0.875,1,0.75703125,84.67788444485998,84.51663444485999
0.25,0.9375,1,0.8164453125,84.67788444485998,84.50757194485999
0.25,1.0,1,0.8749999999999999,84.67788444485998,84.49788444485999
0.25,1.0625,1,0.9326953124999998,84.67788444485998,84.48757194486
0.25,1.125,1,0.9895312500000002,84.67788444485998,84.47663444486
0.25,1.1875,1,1.0,84.67788444485998,84.46507194485999
0.25,1.25,1,1.0,84.67788444485998,84.45288444485999
0.25,1.3125,1,1.0,84.67788444485998,84.44007194486
0.25,1.375,1,1.0,84.67788444485998,84.42663444485999
0.25,1.4375,1,1.0,84.67788444485998,84.41257194485999
0.25,1.5,1,1.0,84.67788444485998,84.39788444485998
0.25,1.5625,1,1.0,84.67788444485998,84.38257194485999
0.25,1.625,1,1.0,84.67788444485998,84.36663444485998
0.25,1.6875,1,1.0,84.67788444485998,84.35007194485999
0.25,1.75,1,1.0,84.67788444485998,84.33288444485999
0.25,1.8125,1,1.0,84.67788444485998,84.31507194486
0.25,1.875,1,1.0,84.67788444485998,84.29663444485999
0.25,1.9375,1,1.0,84.67788444485998,84.27757194485999
0.25,2.0,1,1.0,84.67788444485998,84.25788444486
0.25,2.0625,1,1.0,84.67788444485998,84.23757194486
0.25,2.125,1,1.0,84.67788444485998,84.21663444485999
0.25,2.1875,1,1.0,84.67788444485998,84.19507194485999
0.25,2.25,1,1.0,84.67788444485998,84.17288444485999
0.25,2.3125,1,1.0,84.67788444485998,84.15007194485999
0.25,2.375,1,1.0,84.67788444485998,84.12663444485999
0.25,2.4375,1,1.0,84.67788444485998,84.10257194485999
0.25,2.5,1,1.0,84.67788444485998,84.07788444485999
0.275,0.0,0,0.2755,78.29847416935364,78.29847416935364
0.275,0.0625,0,0.3469453125,78.29847416935364,78.29816166935363
0.275,0.125,0,0.41753125,78.29847416935364,78.29722416935364
0.275,0.1875,0,0.48725781250000005,83.55779375210716,83.55498125210715
0.275,0.25,0,0.556125,83.40523517966759,83.40023517966759
0.275,0.3125,0,0.6241328125000001,84.54792497818313,84.54011247818313
0.275,0.375,0,0.69128125,84.67788444485998,84.66663444485998
0.275,0.4375,0,0.7575703125,84.67788444485998,84.66257194485999
0.275,0.5,0,0.8230000000000001,84.67788444485998,84.65788444485999
0.275,0.5625,0,0.8875703125,84.67788444485998,84.65257194485999
0.275,0.625,0,0.9512812500000001,84.67788444485998,84.64663444485998
0.275,0.6875,0,1.0,84.67788444485998,84.64007194485998
0.275,0.75,0,1.0,84.67788444485998,84.63288444485998
0.275,0.8125,0,1.0,84.67788444485998,84.62507194485998
0.275,0.875,0,1.0,84.67788444485998,84.61663444485998
0.275,0.9375,0,1.0,84.67788444485998,84.60757194485998
0.275,1.0,0,1.0,84.67788444485998,84.59788444485999
0.275,1.0625,0,1.0,84.67788444485998,84.58757194485999
0.275,1.125,0,1.0,84.67788444485998,84.57663444485999
0.275,1.1875,0,1.0,84.67788444485998,84.56507194485998
0.275,1.25,0,1.0,84.67788444485998,84.55288444485998
0.275,1.3125,0,1.0,84.67788444485998,84.54007194485999
0.275,1.375,0,1.0,84.67788444485998,84.52663444485998
0.275,1.4375,0,1.0,84.67788444485998,84.51257194485999
0.275,1.5,0,1.0,84.67788444485998,84.49788444485998
0.275,1.5625,0,1.0,84.67788444485998,84.48257194485998
0.275,1.625,0,1.0,84.67788444485998,84.46663444485998
0.275,1.6875,0,1.0,84.67788444485998,84.45007194485999
0.275,1.75,0,1.0,84.67788444485998,84.43288444485998
0.275,1.8125,0,1.0,84.67788444485998,84.41507194485999
0.275,1.875,0,1.0,84.67788444485998,84.39663444485998
0.275,1.9375,0,1.0,84.67788444485998,84.37757194485998
0.275,2.0,0,1.0,84.67788444485998,84.35788444485999
0.275,2.0625,0,1.0,84.67788444485998,84.33757194485999
0.275,2.125,0,1.0,84.67788444485998,84.31663444485999
0.275,2.1875,0,1.0,84.67788444485998,84.29507194485998
0.275,2.25,0,1.0,84.67788444485998,84.27288444485998
0.275,2.3125,0,1.0,84.67788444485998,84.25007194485998
0.275,2.375,0,1.0,84.67788444485998,84.22663444485998
0.275,2.4375,0,1.0,84.67788444485998,84.20257194485998
0.275,2.5,0,1.0,84.67788444485998,84.17788444485998
0.275,0.0,1,0.0,76.9056425281533,76.8056425281533
0.275,0.0625,1,0.0,76.9056425281533,76.80533002815329
0.275,0.125,1,0.0,76.9056425281533,76.8043925281533
0.275,0.1875,1,0.06725781250000006,76.9056425281533,76.8028300281533
0.275,0.25,1,0.13612499999999997,76.9056425281533,76.8006425281533
0.275,0.3125,1,0.2041328125000001,76.9056425281533,76.7978300281533
0.275,0.375,1,0.27128125000000003,78.29847416935364,78.18722416935364
0.275,0.4375,1,0.3375703124999999,78.29847416935364,78.18316166935365
0.275,0.5,1,0.403,78.29847416935364,78.17847416935365
0.275,0.5625,1,0.46757031250000003,83.55779375210716,83.43248125210717
0.275,0.625,1,0.5312812500000001,83.40523517966759,83.27398517966759
0.275,0.6875,1,0.5941328125,84.54792497818313,84.41011247818314
0.275,0.75,1,0.656125,84.67788444485998,84.53288444485999
0.275,0.8125,1,0.7172578125000001,84.67788444485998,84.52507194485999
0.275,0.875,1,0.77753125,84.67788444485998,84.51663444485999
0.275,0.9375,1,0.8369453125000001,84.67788444485998,84.50757194485999
0.275,1.0,1,0.8955000000000001,84.67788444485998,84.49788444485999
0.275,1.0625,1,0.9531953125,84.67788444485998,84.48757194486
0.275,1.125,1,1.0,84.67788444485998,84.47663444486
0.275,1.1875,1,1.0,84.67788444485998,84.46507194485999
0.275,1.25,1,1.0,84.67788444485998,84.45288444485999
0.275,1.3125,1,1.0,84.67788444485998,84.44007194486
0.275,1.375,1,1.0,84.67788444485998,84.42663444485999
0.275,1.4375,1,1.0,84.67788444485998,84.41257194485999
0.275,1.5,1,1.0,84.67788444485998,84.39788444485998
0.275,1.5625,1,1.0,84.67788444485998,84.38257194485999
0.275,1.625,1,1.0,84.67788444485998,84.36663444485998
0.275,1.6875,1,1.0,84.67788444485998,84.35007194485999
0.275,1.75,1,1.0,84.67788444485998,84.33288444485999
0.275,1.8125,1,1.0,84.67788444485998,84.31507194486
0.275,1.875,1,1.0,84.67788444485998,84.29663444485999
0.275,1.9375,1,1.0,84.67788444485998,84.27757194485999
0.275,2.0,1,1.0,84.67788444485998,84.25788444486
0.275,2.0625,1,1.0,84.67788444485998,84.23757194486
0.275,2.125,1,1.0,84.67788444485998,84.21663444485999
0.275,2.1875,1,1.0,84.67788444485998,84.19507194485999
0.275,2.25,1,1.0,84.67788444485998,84.17288444485999
0.275,2.3125,1,1.0,84.67788444485998,84.15007194485999
0.275,2.375,1,1.0,84.67788444485998,84.12663444485999
0.275,2.4375,1,1.0,84.67788444485998,84.10257194485999
0.275,2.5,1,1.0,84.67788444485998,84.07788444485999
0.30000000000000004,0.0,0,0.29600000000000004,78.29847416935364,78.29847416935364
0.30000000000000004,0.0625,0,0.36744531250000007,78.29847416935364,78.29816166935363
0.30000000000000004,0.125,0,0.43803125000000004,78.29847416935364,78.29722416935364
0.30000000000000004,0.1875,0,0.5077578125,83.40523517966759,83.40242267966758
0.30000000000000004,0.25,0,0.576625,84.10992242692143,84.10492242692143
0.30000000000000004,0.3125,0,0.6446328125,84.67788444485998,84.67007194485998
0.30000000000000004,0.375,0,0.7117812499999999,84.67788444485998,84.66663444485998
0.30000000000000004,0.4375,0,0.7780703125,84.67788444485998,84.66257194485999
0.30000000000000004,0.5,0,0.8435,84.67788444485998,84.65788444485999
0.30000000000000004,0.5625,0,0.9080703125,84.67788444485998,84.65257194485999
0.30000000000000004,0.625,0,0.97178125,84.67788444485998,84.64663444485998
0.30000000000000004,0.6875,0,1.0,84.67788444485998,84.64007194485998
0.30000000000000004,0.75,0,1.0,84.67788444485998,84.63288444485998
0.30000000000000004,0.8125,0,1.0,84.67788444485998,84.62507194485998
0.30000000000000004,0.875,0,1.0,84.67788444485998,84.61663444485998
0.30000000000000004,0.9375,0,1.0,84.67788444485998,84.60757194485998
0.30000000000000004,1.0,0,1.0,84.67788444485998,84.59788444485999
0.30000000000000004,1.0625,0,1.0,84.67788444485998,84.58757194485999
0.30000000000000004,1.125,0,1.0,84.67788444485998,84.57663444485999
0.30000000000000004,1.1875,0,1.0,84.67788444485998,84.56507194485998
0.30000000000000004,1.25,0,1.0,84.67788444485998,84.55288444485998
0.30000000000000004,1.3125,0,1.0,84.67788444485998,84.54007194485999
0.30000000000000004,1.375,0,1.0,84.67788444485998,84.52663444485998
0.30000000000000004,1.4375,0,1.0,84.67788444485998,84.51257194485999
0.30000000000000004,1.5,0,1.0,84.67788444485998,84.49788444485998
0.30000000000000004,1.5625,0,1.0,84.67788444485998,84.48257194485998
0.30000000000000004,1.625,0,1.0,84.67788444485998,84.46663444485998
0.30000000000000004,1.6875,0,1.0,84.67788444485998,84.45007194485999
0.30000000000000004,1.75,0,1.0,84.67788444485998,84.43288444485998
0.30000000000000004,1.8125,0,1.0,84.67788444485998,84.41507194485999
0.30000000000000004,1.875,0,1.0,84.67788444485998,84.39663444485998
0.30000000000000004,1.9375,0,1.0,84.67788444485998,84.37757194485998
0.30000000000000004,2.0,0,1.0,84.67788444485998,84.35788444485999
0.30000000000000004,2.0625,0,1.0,84.67788444485998,84.33757194485999
0.30000000000000004,2.125,0,1.0,84.67788444485998,84.31663444485999
0.30000000000000004,2.1875,0,1.0,84.67788444485998,84.29507194485998
0.30000000000000004,2.25,0,1.0,84.67788444485998,84.27288444485998
0.30000000000000004,2.3125,0,1.0,84.67788444485998,84.25007194485998
0.30000000000000004,2.375,0,1.0,84.67788444485998,84.22663444485998
0.30000000000000004,2.4375,0,1.0,84.67788444485998,84.20257194485998
0.30000000000000004,2.5,0,1.0,84.67788444485998,84.17788444485998
0.30000000000000004,0.0,1,0.0,76.9056425281533,76.8056425281533
0.30000000000000004,0.0625,1,0.0,76.9056425281533,76.80533002815329
0.30000000000000004,0.125,1,0.018031250000000044,76.9056425281533,76.8043925281533
0.30000000000000004,0.1875,1,0.08775781250000002,76.9056425281533,76.8028300281533
0.30000000000000004,0.25,1,0.15662500000000004,76.9056425281533,76.8006425281533
0.30000000000000004,0.3125,1,0.22463281250000006,76.9056425281533,76.7978300281533
0.30000000000000004,0.375,1,0.29178125,78.29847416935364,78.18722416935364
0.30000000000000004,0.4375,1,0.3580703125,78.29847416935364,78.18316166935365
0.30000000000000004,0.5,1,0.4235,78.29847416935364,78.17847416935365
0.30000000000000004,0.5625,1,0.4880703125,83.55779375210716,83.43248125210717
0.30000000000000004,0.625,1,0.5517812500000001,83.40523517966759,83.27398517966759
0.30000000000000004,0.6875,1,0.6146328125,84.54792497818313,84.41011247818314
0.30000000000000004,0.75,1,0.6766250000000001,84.67788444485998,84.53288444485999
0.30000000000000004,0.8125,1,0.7377578125,84.67788444485998,84.52507194485999
0.30000000000000004,0.875,1,0.79803125,84.67788444485998,84.51663444485999
0.30000000000000004,0.9375,1,0.8574453125000001,84.67788444485998,84.50757194485999
0.30000000000000004,1.0,1,0.916,84.67788444485998,84.49788444485999
0.30000000000000004,1.0625,1,0.9736953125,84.67788444485998,84.48757194486
0.30000000000000004,1.125,1,1.0,84.67788444485998,84.47663444486
0.30000000000000004,1.1875,1,1.0,84.67788444485998,84.46507194485999
0.30000000000000004,1.25,1,1.0,84.67788444485998,84.45288444485999
0.30000000000000004,1.3125,1,1.0,84.67788444485998,84.44007194486
0.30000000000000004,1.375,1,1.0,84.67788444485998,84.42663444485999
0.30000000000000004,1.4375,1,1.0,84.67788444485998,84.41257194485999
0.30000000000000004,1.5,1,1.0,84.67788444485998,84.39788444485998
0.30000000000000004,1.5625,1,1.0,84.67788444485998,84.38257194485999
0.30000000000000004,1.625,1,1.0,84.67788444485998,84.36663444485998
0.30000000000000004,1.6875,1,1.0,84.67788444485998,84.35007194485999
0.30000000000000004,1.75,1,1.0,84.67788444485998,84.33288444485999
0.30000000000000004,1.8125,1,1.0,84.67788444485998,84.31507194486
0.30000000000000004,1.875,1,1.0,84.67788444485998,84.29663444485999
0.30000000000000004,1.9375,1,1.0,84.67788444485998,84.27757194485999
0.30000000000000004,2.0,1,1.0,84.67788444485998,84.25788444486
0.30000000000000004,2.0625,1,1.0,84.67788444485998,84.23757194486
0.30000000000000004,2.125,1,1.0,84.67788444485998,84.21663444485999
0.30000000000000004,2.1875,1,1.0,84.67788444485998,84.19507194485999
0.30000000000000004,2.25,1,1.0,84.67788444485998,84.17288444485999
0.30000000000000004,2.3125,1,1.0,84.67788444485998,84.15007194485999
0.30000000000000004,2.375,1,1.0,84.67788444485998,84.12663444485999
0.30000000000000004,2.4375,1,1.0,84.67788444485998,84.10257194485999
0.30000000000000004,2.5,1,1.0,84.67788444485998,84.07788444485999
0.325,0.0,0,0.3165,78.29847416935364,78.29847416935364
0.325,0.0625,0,0.38794531250000003,78.29847416935364,78.29816166935363
0.325,0.125,0,0.45853125,83.55779375210716,83.55654375210716
0.325,0.1875,0,0.5282578124999999,83.40523517966759,83.40242267966758
0.325,0.25,0,0.597125,84.54792497818313,84.54292497818314
0.325,0.3125,0,0.6651328125,84.67788444485998,84.67007194485998
0.325,0.375,0,0.7322812499999999,84.67788444485998,84.66663444485998
0.325,0.4375,0,0.7985703125,84.67788444485998,84.66257194485999
0.325,0.5,0,0.864,84.67788444485998,84.65788444485999
0.325,0.5625,0,0.9285703125,84.67788444485998,84.65257194485999
0.325,0.625,0,0.99228125,84.67788444485998,84.64663444485998
0.325,0.6875,0,1.0,84.67788444485998,84.64007194485998
0.325,0.75,0,1.0,84.67788444485998,84.63288444485998
0.325,0.8125,0,1.0,84.67788444485998,84.62507194485998
0.325,0.875,0,1.0,84.67788444485998,84.61663444485998
0.325,0.9375,0,1.0,84.67788444485998,84.60757194485998
0.325,1.0,0,1.0,84.67788444485998,84.59788444485999
0.325,1.0625,0,1.0,84.67788444485998,84.58757194485999
0.325,1.125,0,1.0,84.67788444485998,84.57663444485999
0.325,1.1875,0,1.0,84.67788444485998,84.56507194485998
0.325,1.25,0,1.0,84.67788444485998,84.55288444485998
0.325,1.3125,0,1.0,84.67788444485998,84.54007194485999
0.325,1.375,0,1.0,84.67788444485998,84.52663444485998
0.325,1.4375,0,1.0,84.67788444485998,84.51257194485999
0.325,1.5,0,1.0,84.67788444485998,84.49788444485998
0.325,1.5625,0,1.0,84.67788444485998,84.48257194485998
0.325,1.625,0,1.0,84.67788444485998,84.46663444485998
0.325,1.6875,0,1.0,84.67788444485998,84.45007194485999
0.325,1.75,0,1.0,84.67788444485998,84.43288444485998
0.325,1.8125,0,1.0,84.67788444485998,84.41507194485999
0.325,1.875,0,1.0,84.67788444485998,84.39663444485998
0.325,1.9375,0,1.0,84.67788444485998,84.37757194485998
0.325,2.0,0,1.0,84.67788444485998,84.35788444485999
0.325,2.0625,0,1.0,84.67788444485998,84.33757194485999
0.325,2.125,0,1.0,84.67788444485998,84.31663444485999
0.325,2.1875,0,1.0,84.67788444485998,84.29507194485998
0.325,2.25,0,1.0,84.67788444485998,84.27288444485998
0.325,2.3125,0,1.0,84.67788444485998,84.25007194485998
0.325,2.375,0,1.0,84.67788444485998,84.22663444485998
0.325,2.4375,0,1.0,84.67788444485998,84.20257194485998
0.325,2.5,0,1.0,84.67788444485998,84.17788444485998
0.325,0.0,1,0.0,76.9056425281533,76.8056425281533
0.325,0.0625,1,0.0,76.9056425281533,76.80533002815329
0.325,0.125,1,0.03853125000000001,76.9056425281533,76.8043925281533
0.325,0.1875,1,0.10825781249999998,76.9056425281533,76.8028300281533
0.325,0.25,1,0.177125,76.9056425281533,76.8006425281533
0.325,0.3125,1,0.24513281250000002,78.29847416935364,78.19066166935364
0.325,0.375,1,0.31228124999999995,78.29847416935364,78.18722416935364
0.325,0.4375,1,0.37857031249999995,78.29847416935364,78.18316166935365
0.325,0.5,1,0.44399999999999995,78.29847416935364,78.17847416935365
0.325,0.5625,1,0.5085703125,83.40523517966759,83.27992267966759
0.325,0.625,1,0.5722812500000001,83.63906142899579,83.5078114289958
0.325,0.6875,1,0.6351328125,84.67788444485998,84.54007194485999
0.325,0.75,1,0.6971249999999999,84.67788444485998,84.53288444485999
0.325,0.8125,1,0.7582578125,84.67788444485998,84.52507194485999
0.325,0.875,1,0.8185312499999999,84.67788444485998,84.51663444485999
0.325,0.9375,1,0.8779453125000001,84.67788444485998,84.50757194485999
0.325,1.0,1,0.9365,84.67788444485998,84.49788444485999
0.325,1.0625,1,0.9941953124999999,84.67788444485998,84.48757194486
0.325,1.125,1,1.0,84.67788444485998,84.47663444486
0.325,1.1875,1,1.0,84.67788444485998,84.46507194485999
0.325,1.25,1,1.0,84.67788444485998,84.45288444485999
0.325,1.3125,1,1.0,84.67788444485998,84.44007194486
0.325,1.375,1,1.0,84.67788444485998,84.42663444485999
0.325,1.4375,1,1.0,84.67788444485998,84.41257194485999
0.325,1.5,1,1.0,84.67788444485998,84.39788444485998
0.325,1.5625,1,1.0,84.67788444485998,84.38257194485999
0.325,1.625,1,1.0,84.67788444485998,84.36663444485998
0.325,1.6875,1,1.0,84.67788444485998,84.35007194485999
0.325,1.75,1,1.0,84.67788444485998,84.33288444485999
0.325,1.8125,1,1.0,84.67788444485998,84.31507194486
0.325,1.875,1,1.0,84.67788444485998,84.29663444485999
0.325,1.9375,1,1.0,84.67788444485998,84.27757194485999
0.325,2.0,1,1.0,84.67788444485998,84.25788444486
0.325,2.0625,1,1.0,84.67788444485998,84.23757194486
0.325,2.125,1,1.0,84.67788444485998,84.21663444485999
0.325,2.1875,1,1.0,84.67788444485998,84.19507194485999
0.325,2.25,1,1.0,84.67788444485998,84.17288444485999
0.325,2.3125,1,1.0,84.67788444485998,84.15007194485999
0.325,2.375,1,1.0,84.67788444485998,84.12663444485999
0.325,2.4375,1,1.0,84.67788444485998,84.10257194485999
0.325,2.5,1,1.0,84.67788444485998,84.07788444485999
0.35000000000000003,0.0,0,0.337,78.29847416935364,78.29847416935364
0.35000000000000003,0.0625,0,0.4084453125,78.29847416935364,78.29816166935363
0.35000000000000003,0.125,0,0.47903125,83.55779375210716,83.55654375210716
0.35000000000000003,0.1875,0,0.5487578125,83.40523517966759,83.40242267966758
0.35000000000000003,0.25,0,0.6176250000000001,84.54792497818313,84.54292497818314
0.35000000000000003,0.3125,0,0.6856328125,84.67788444485998,84.67007194485998
0.35000000000000003,0.375,0,0.75278125,84.67788444485998,84.66663444485998
0.35000000000000003,0.4375,0,0.8190703125000001,84.67788444485998,84.66257194485999
0.35000000000000003,0.5,0,0.8845,84.67788444485998,84.65788444485999
0.35000000000000003,0.5625,0,0.9490703125000001,84.67788444485998,84.65257194485999
0.35000000000000003,0.625,0,1.0,84.67788444485998,84.64663444485998
0.35000000000000003,0.6875,0,1.0,84.67788444485998,84.64007194485998
0.35000000000000003,0.75,0,1.0,84.67788444485998,84.63288444485998
0.35000000000000003,0.8125,0,1.0,84.67788444485998,84.62507194485998
0.35000000000000003,0.875,0,1.0,84.67788444485998,84.61663444485998
0.35000000000000003,0.9375,0,1.0,84.67788444485998,84.60757194485998
0.35000000000000003,1.0,0,1.0,84.67788444485998,84.59788444485999
0.35000000000000003,1.0625,0,1.0,84.67788444485998,84.58757194485999
0.35000000000000003,1.125,0,1.0,84.67788444485998,84.57663444485999
0.35000000000000003,1.1875,0,1.0,84.67788444485998,84.56507194485998
0.35000000000000003,1.25,0,1.0,84.67788444485998,84.55288444485998
0.35000000000000003,1.3125,0,1.0,84.67788444485998,84.54007194485999
0.35000000000000003,1.375,0,1.0,84.67788444485998,84.52663444485998
